coin,blockchain,time_range,whale_transaction_count,total_volume
ETH,Ethereum,2025-07-21 15:00,67,385614.0714356948
BNB,BSC,2025-07-21 14:00,10,16621.328426767264
ETH,Ethereum,2025-07-21 14:00,48,201399.4591806965
BNB,BSC,2025-07-21 13:00,9,7398.969696161041
ETH,Ethereum,2025-07-21 13:00,45,168338.66213696782
BNB,BSC,2025-07-21 12:00,2,1349.657397900624
ETH,Ethereum,2025-07-21 12:00,30,225259.62509711
BNB,BSC,2025-07-21 11:00,14,52448.80220285545
ETH,Ethereum,2025-07-21 11:00,13,31422.74716253348
BNB,BSC,2025-07-21 10:00,3,1700.0
ETH,Ethereum,2025-07-21 10:00,20,62107.27086942767
BNB,BSC,2025-07-21 09:00,3,2522.9744290056
ETH,Ethereum,2025-07-21 09:00,10,22946.399723400467
BNB,BSC,2025-07-21 08:00,3,4530.0009735916
ETH,Ethereum,2025-07-21 08:00,23,55987.53457244365
BNB,BSC,2025-07-21 07:00,3,2419.3484379708
ETH,Ethereum,2025-07-21 07:00,12,98161.97960864435
BNB,BSC,2025-07-21 06:00,5,5919.8145285329
ETH,Ethereum,2025-07-21 06:00,15,182343.4413873546
BNB,BSC,2025-07-21 05:00,4,5405.530190341793
ETH,Ethereum,2025-07-21 05:00,15,74384.99326708395
ETH,Ethereum,2025-07-21 04:00,11,22003.130778460327
BNB,BSC,2025-07-21 03:00,11,10574.999535193509
ETH,Ethereum,2025-07-21 03:00,11,31700.62127089999
BNB,BSC,2025-07-21 02:00,4,6962.099256557501
ETH,Ethereum,2025-07-21 02:00,9,35955.98316422566
BNB,BSC,2025-07-21 01:00,3,2832.0585594062663
ETH,Ethereum,2025-07-21 01:00,8,17636.999236561685
ETH,Ethereum,2025-07-21 00:00,11,24809.35292333972
BNB,BSC,2025-07-20 23:00,6,7407.328906276701
ETH,Ethereum,2025-07-20 23:00,8,9554.453683277505
BNB,BSC,2025-07-20 22:00,2,1239.6989741848
ETH,Ethereum,2025-07-20 22:00,7,26578.675642949856
BNB,BSC,2025-07-20 21:00,4,2526.942525239135
ETH,Ethereum,2025-07-20 21:00,16,46993.04899902939
BNB,BSC,2025-07-20 20:00,18,52886.6940510333
ETH,Ethereum,2025-07-20 20:00,14,58838.74308974312
BNB,BSC,2025-07-20 19:00,1,1105.06080731
ETH,Ethereum,2025-07-20 19:00,2,2265.9999974737766
BNB,BSC,2025-07-20 18:00,4,2200.0
ETH,Ethereum,2025-07-20 18:00,9,15804.319025840048
ETH,Ethereum,2025-07-20 17:00,21,282541.47907564056
BNB,BSC,2025-07-20 16:00,6,7450.456251634136
ETH,Ethereum,2025-07-20 16:00,8,19806.574057373546
BNB,BSC,2025-07-20 15:00,5,4840.1320075211
ETH,Ethereum,2025-07-20 15:00,15,28314.53786423187
BNB,BSC,2025-07-20 14:00,6,4135.503153196099
ETH,Ethereum,2025-07-20 14:00,16,39353.540192533095
BNB,BSC,2025-07-20 13:00,5,5095.212
ETH,Ethereum,2025-07-20 13:00,6,9852.807909468744
BNB,BSC,2025-07-20 12:00,1,1375.451
ETH,Ethereum,2025-07-20 12:00,12,19224.41487791186
BNB,BSC,2025-07-20 11:00,4,3724.365326910164
ETH,Ethereum,2025-07-20 11:00,15,44794.46063263865
BNB,BSC,2025-07-20 10:00,16,13079.007528044913
ETH,Ethereum,2025-07-20 10:00,17,55520.68239741399
BNB,BSC,2025-07-20 09:00,47,32962.772161217
ETH,Ethereum,2025-07-20 09:00,19,34681.255831293
BNB,BSC,2025-07-20 08:00,4,3356.4828569478664
ETH,Ethereum,2025-07-20 08:00,13,20286.51865649082
ETH,Ethereum,2025-07-20 07:00,9,14327.9918042969
BNB,BSC,2025-07-20 06:00,2,2999.98363735
ETH,Ethereum,2025-07-20 06:00,4,8746.999354514084
BNB,BSC,2025-07-20 05:00,7,12634.174150118586
ETH,Ethereum,2025-07-20 05:00,7,9246.719299223005
BNB,BSC,2025-07-20 04:00,4,3502.2135808685
ETH,Ethereum,2025-07-20 04:00,15,30338.587264562942
BNB,BSC,2025-07-20 03:00,4,4511.33680587
ETH,Ethereum,2025-07-20 03:00,17,45802.4631175271
BNB,BSC,2025-07-20 02:00,3,2298.9999929173
ETH,Ethereum,2025-07-20 02:00,4,4647.9999151085285
BNB,BSC,2025-07-20 01:00,1,600.9993089
ETH,Ethereum,2025-07-20 01:00,7,17547.496871966345
BNB,BSC,2025-07-20 00:00,1,1924.50645868
ETH,Ethereum,2025-07-20 00:00,8,39178.31755445644
BNB,BSC,2025-07-19 23:00,1,2000.0
ETH,Ethereum,2025-07-19 23:00,5,21100.9884865756
ETH,Ethereum,2025-07-19 22:00,5,14131.04842042966
BNB,BSC,2025-07-19 21:00,1,1984.832182
ETH,Ethereum,2025-07-19 21:00,5,7479.948867077468
BNB,BSC,2025-07-19 20:00,2,1108.8493089
ETH,Ethereum,2025-07-19 20:00,6,31313.143484493023
ETH,Ethereum,2025-07-19 19:00,15,45736.58561028733
ETH,Ethereum,2025-07-19 18:00,8,42545.33991929019
BNB,BSC,2025-07-19 17:00,3,1882.5530728418887
ETH,Ethereum,2025-07-19 17:00,17,74812.88655847899
BNB,BSC,2025-07-19 16:00,3,2960.23000491
ETH,Ethereum,2025-07-19 16:00,14,45896.95434735604
BNB,BSC,2025-07-19 15:00,5,7713.3284085111
ETH,Ethereum,2025-07-19 15:00,5,14989.99991077419
BNB,BSC,2025-07-19 14:00,2,3889.37104582
ETH,Ethereum,2025-07-19 14:00,2,3195.3620375876826
BNB,BSC,2025-07-19 13:00,2,1787.7993031017
ETH,Ethereum,2025-07-19 13:00,11,29480.356770016653
BNB,BSC,2025-07-19 12:00,5,4418.24596838147
ETH,Ethereum,2025-07-19 12:00,7,14906.56120632029
BNB,BSC,2025-07-19 11:00,2,1325.5306154803602
ETH,Ethereum,2025-07-19 11:00,5,7747.850844322445
BNB,BSC,2025-07-19 10:00,3,4472.464633269
ETH,Ethereum,2025-07-19 10:00,11,43566.92379028067
BNB,BSC,2025-07-19 09:00,3,9202.67821535
ETH,Ethereum,2025-07-19 09:00,4,6961.144858899832
BNB,BSC,2025-07-19 08:00,5,15569.21188745
ETH,Ethereum,2025-07-19 08:00,8,34850.10838060902
BNB,BSC,2025-07-19 07:00,2,1299.9999955761
ETH,Ethereum,2025-07-19 07:00,8,23078.41220369
ETH,Ethereum,2025-07-19 06:00,5,25079.71769739171
BNB,BSC,2025-07-19 05:00,3,3972.0922790173
ETH,Ethereum,2025-07-19 05:00,3,20007.85020804
BNB,BSC,2025-07-19 04:00,4,5664.368553747729
ETH,Ethereum,2025-07-19 04:00,11,46055.96954510296
BNB,BSC,2025-07-19 03:00,6,7376.461436777
ETH,Ethereum,2025-07-19 03:00,14,37687.12739319423
ETH,Ethereum,2025-07-19 02:00,5,29283.98174397333
BNB,BSC,2025-07-19 01:00,2,1195.254504260169
ETH,Ethereum,2025-07-19 01:00,14,32964.7715158884
BNB,BSC,2025-07-19 00:00,1,1196.3068580633471
ETH,Ethereum,2025-07-19 00:00,17,43193.85264958507
BNB,BSC,2025-07-18 23:00,4,4073.2044468667
ETH,Ethereum,2025-07-18 23:00,8,10950.022670012411
BNB,BSC,2025-07-18 22:00,1,1182.999990411
ETH,Ethereum,2025-07-18 22:00,19,61389.84853131646
BNB,BSC,2025-07-18 21:00,1,1981.25244525
ETH,Ethereum,2025-07-18 21:00,34,147546.67652045813
BNB,BSC,2025-07-18 20:00,4,6780.153661519999
ETH,Ethereum,2025-07-18 20:00,38,122016.0245264797
BNB,BSC,2025-07-18 19:00,2,2605.631846
ETH,Ethereum,2025-07-18 19:00,47,170331.81982829294
BNB,BSC,2025-07-18 18:00,4,7727.2067917443
ETH,Ethereum,2025-07-18 18:00,30,296268.748344765
BNB,BSC,2025-07-18 17:00,7,6379.9011527446
ETH,Ethereum,2025-07-18 17:00,35,164970.70886187648
BNB,BSC,2025-07-18 16:00,7,11909.13185918
ETH,Ethereum,2025-07-18 16:00,42,126731.7773950762
BNB,BSC,2025-07-18 15:00,8,8931.920527637001
ETH,Ethereum,2025-07-18 15:00,53,299630.29423885595
BNB,BSC,2025-07-18 14:00,1,2982.793418408538
ETH,Ethereum,2025-07-18 14:00,78,400266.4352268975
BNB,BSC,2025-07-18 13:00,16,24493.105654621875
ETH,Ethereum,2025-07-18 13:00,54,233461.32561193625
BNB,BSC,2025-07-18 12:00,9,12613.6950122385
ETH,Ethereum,2025-07-18 12:00,46,246020.845593192
BNB,BSC,2025-07-18 11:00,10,23971.15605793
ETH,Ethereum,2025-07-18 11:00,35,144083.48973628684
BNB,BSC,2025-07-18 10:00,21,46698.619195503095
ETH,Ethereum,2025-07-18 10:00,34,94687.8956063088
BNB,BSC,2025-07-18 09:00,21,33604.1460733076
ETH,Ethereum,2025-07-18 09:00,43,109434.83331715107
BNB,BSC,2025-07-18 08:00,119,129059.9999829
ETH,Ethereum,2025-07-18 08:00,37,152098.3796417531
BNB,BSC,2025-07-18 07:00,9,15683.282329226664
ETH,Ethereum,2025-07-18 07:00,30,121143.25832132132
BNB,BSC,2025-07-18 06:00,10,13554.641511818902
ETH,Ethereum,2025-07-18 06:00,37,126170.07111539152
BNB,BSC,2025-07-18 05:00,10,8949.149074495499
ETH,Ethereum,2025-07-18 05:00,54,211376.38131617603
BNB,BSC,2025-07-18 04:00,7,5921.883052220656
ETH,Ethereum,2025-07-18 04:00,25,56912.25496067121
BNB,BSC,2025-07-18 03:00,14,21518.535546403124
ETH,Ethereum,2025-07-18 03:00,37,137262.52213114593
BNB,BSC,2025-07-18 02:00,5,3638.999999
ETH,Ethereum,2025-07-18 02:00,45,202862.5475253872
BNB,BSC,2025-07-18 01:00,4,3135.796403818054
ETH,Ethereum,2025-07-18 01:00,37,112095.44602337445
BNB,BSC,2025-07-18 00:00,2,7599.999933380001
ETH,Ethereum,2025-07-18 00:00,8,12396.993360889292
BNB,BSC,2025-07-17 23:00,5,22715.03722238095
ETH,Ethereum,2025-07-17 23:00,24,125243.11661293928
BNB,BSC,2025-07-17 22:00,6,38793.76000968
ETH,Ethereum,2025-07-17 22:00,29,149594.48690553915
ETH,Ethereum,2025-07-17 21:00,25,97829.5917262468
BNB,BSC,2025-07-17 20:00,1,1188.68
ETH,Ethereum,2025-07-17 20:00,23,71145.69076299698
BNB,BSC,2025-07-17 19:00,1,1948.12000744
ETH,Ethereum,2025-07-17 19:00,41,115874.90093697172
BNB,BSC,2025-07-17 18:00,1,1000.0000279
ETH,Ethereum,2025-07-17 18:00,22,55950.13518825564
BNB,BSC,2025-07-17 17:00,13,21627.03708877661
ETH,Ethereum,2025-07-17 17:00,18,136695.03287024982
BNB,BSC,2025-07-17 16:00,6,7510.6124954973
ETH,Ethereum,2025-07-17 16:00,26,108162.17500754925
BNB,BSC,2025-07-17 15:00,15,41253.98614034847
ETH,Ethereum,2025-07-17 15:00,48,323983.5595071308
BNB,BSC,2025-07-17 14:00,13,17637.53888653633
ETH,Ethereum,2025-07-17 14:00,68,207084.6258291846
BNB,BSC,2025-07-17 13:00,14,14911.783386389498
ETH,Ethereum,2025-07-17 13:00,39,238253.7517805801
BNB,BSC,2025-07-17 12:00,5,5206.84937697265
ETH,Ethereum,2025-07-17 12:00,28,121135.64562551276
BNB,BSC,2025-07-17 11:00,10,18352.78831643804
ETH,Ethereum,2025-07-17 11:00,23,170741.6270474189
BNB,BSC,2025-07-17 10:00,116,159121.85655441604
ETH,Ethereum,2025-07-17 10:00,17,75574.49585370682
BNB,BSC,2025-07-17 09:00,16,24829.221201080512
ETH,Ethereum,2025-07-17 09:00,27,89025.59954228619
BNB,BSC,2025-07-17 08:00,81,88856.65663141062
ETH,Ethereum,2025-07-17 08:00,35,179978.34710036014
BNB,BSC,2025-07-17 07:00,5,5427.88164644
ETH,Ethereum,2025-07-17 07:00,28,159746.83876051806
BNB,BSC,2025-07-17 06:00,37,44616.8567636458
ETH,Ethereum,2025-07-17 06:00,18,50317.68172567914
BNB,BSC,2025-07-17 05:00,72,78148.32000790001
ETH,Ethereum,2025-07-17 05:00,10,15892.60084702355
BNB,BSC,2025-07-17 04:00,1,1408.8475626937166
ETH,Ethereum,2025-07-17 04:00,12,24569.43449234314
BNB,BSC,2025-07-17 03:00,2,5107.446592008639
ETH,Ethereum,2025-07-17 03:00,7,29678.47986282201
BNB,BSC,2025-07-17 02:00,9,9248.5155422773
ETH,Ethereum,2025-07-17 02:00,12,47703.486046804144
BNB,BSC,2025-07-17 01:00,10,17987.04017013
ETH,Ethereum,2025-07-17 01:00,8,17684.171937523948
BNB,BSC,2025-07-17 00:00,2,2482.0080572942734
ETH,Ethereum,2025-07-17 00:00,6,19641.38771429935
BNB,BSC,2025-07-16 23:00,4,3808.9999615492
ETH,Ethereum,2025-07-16 23:00,27,96823.69840483148
BNB,BSC,2025-07-16 22:00,3,1895.1407416057623
ETH,Ethereum,2025-07-16 22:00,17,64539.50843679176
BNB,BSC,2025-07-16 21:00,4,2000.042340308
ETH,Ethereum,2025-07-16 21:00,23,112463.42030430594
BNB,BSC,2025-07-16 20:00,5,3485.5513103166863
ETH,Ethereum,2025-07-16 20:00,50,248707.65199520448
BNB,BSC,2025-07-16 19:00,1,722.797114292651
ETH,Ethereum,2025-07-16 19:00,41,122579.05647428003
BNB,BSC,2025-07-16 18:00,6,7312.312091051575
ETH,Ethereum,2025-07-16 18:00,52,113514.7517164138
BNB,BSC,2025-07-16 17:00,4,5050.23948552895
ETH,Ethereum,2025-07-16 17:00,45,126263.10656460848
BNB,BSC,2025-07-16 16:00,9,11100.67343791
ETH,Ethereum,2025-07-16 16:00,20,80405.23141367562
BNB,BSC,2025-07-16 15:00,10,10292.845046699707
ETH,Ethereum,2025-07-16 15:00,47,240210.6061535125
BNB,BSC,2025-07-16 14:00,3,4008.070724148669
ETH,Ethereum,2025-07-16 14:00,37,146985.60961175943
BNB,BSC,2025-07-16 13:00,14,20627.437408234902
ETH,Ethereum,2025-07-16 13:00,48,227569.3186433968
BNB,BSC,2025-07-16 12:00,4,8293.35800256
ETH,Ethereum,2025-07-16 12:00,14,55323.39266984178
BNB,BSC,2025-07-16 11:00,4,5893.158824065338
ETH,Ethereum,2025-07-16 11:00,18,84377.77854787919
BNB,BSC,2025-07-16 10:00,3,2032.21001088
ETH,Ethereum,2025-07-16 10:00,24,55316.28080604941
BNB,BSC,2025-07-16 09:00,3,4006.8614751161
ETH,Ethereum,2025-07-16 09:00,17,114581.57539424268
BNB,BSC,2025-07-16 08:00,12,17969.35353501373
ETH,Ethereum,2025-07-16 08:00,25,115871.45811086938
BNB,BSC,2025-07-16 07:00,13,22198.3745109515
ETH,Ethereum,2025-07-16 07:00,27,86911.36252022526
BNB,BSC,2025-07-16 06:00,1,2476.0
ETH,Ethereum,2025-07-16 06:00,21,86072.6651830283
ETH,Ethereum,2025-07-16 05:00,15,30432.7969768742
BNB,BSC,2025-07-16 04:00,7,9173.9999879
ETH,Ethereum,2025-07-16 04:00,9,19952.509573879
BNB,BSC,2025-07-16 03:00,4,5284.467499812903
ETH,Ethereum,2025-07-16 03:00,9,42441.704659458
BNB,BSC,2025-07-16 02:00,6,9932.08995351
ETH,Ethereum,2025-07-16 02:00,13,28649.478974289603
BNB,BSC,2025-07-16 01:00,12,18762.236389130205
ETH,Ethereum,2025-07-16 01:00,6,16551.998326173005
ETH,Ethereum,2025-07-16 00:00,14,51988.56227125652
BNB,BSC,2025-07-15 23:00,4,3670.856621577
ETH,Ethereum,2025-07-15 23:00,13,22336.168927827504
BNB,BSC,2025-07-15 22:00,6,20108.5269101745
ETH,Ethereum,2025-07-15 22:00,10,53841.50496617639
BNB,BSC,2025-07-15 21:00,1,518.0
ETH,Ethereum,2025-07-15 21:00,12,88263.46141436986
BNB,BSC,2025-07-22 23:00,3,7175.9999849285
ETH,Ethereum,2025-07-22 23:00,19,44011.41553716859
BNB,BSC,2025-07-22 22:00,4,3443.9348361111024
ETH,Ethereum,2025-07-22 22:00,11,35711.20897414449
ETH,Ethereum,2025-07-23 12:00,13,146598.6138010597
BNB,BSC,2025-07-23 11:00,7,4364.952229995929
ETH,Ethereum,2025-07-23 11:00,12,52287.4748348127
BNB,BSC,2025-07-23 10:00,5,3115.7697175623
ETH,Ethereum,2025-07-23 10:00,15,47070.88942236389
BNB,BSC,2025-07-23 09:00,3,1856.819776
ETH,Ethereum,2025-07-23 09:00,28,90470.14757872449
BNB,BSC,2025-07-23 08:00,5,4317.650220987351
ETH,Ethereum,2025-07-23 08:00,16,58165.30760467664
BNB,BSC,2025-07-23 07:00,12,25888.4504485088
ETH,Ethereum,2025-07-23 07:00,16,114639.08456194564
BNB,BSC,2025-07-23 06:00,26,14748.464256235997
ETH,Ethereum,2025-07-23 06:00,17,117904.80526816953
BNB,BSC,2025-07-23 05:00,37,47410.5401360168
ETH,Ethereum,2025-07-23 05:00,4,5465.659969296108
BNB,BSC,2025-07-23 04:00,7,9672.504999087458
ETH,Ethereum,2025-07-23 04:00,9,20620.0458927608
BNB,BSC,2025-07-23 03:00,4,6053.2844191
ETH,Ethereum,2025-07-23 03:00,8,38810.3360584072
BNB,BSC,2025-07-23 02:00,7,8964.328423910836
ETH,Ethereum,2025-07-23 02:00,15,25741.70981949105
BNB,BSC,2025-07-23 01:00,5,6784.999924691001
ETH,Ethereum,2025-07-23 01:00,25,126167.12384413132
BNB,BSC,2025-07-23 00:00,16,21354.49970180683
ETH,Ethereum,2025-07-23 00:00,18,84020.50588396966
ETH,Ethereum,2025-07-24 01:00,11,36792.40833080534
BNB,BSC,2025-07-24 00:00,2,1097.14
ETH,Ethereum,2025-07-24 00:00,5,25615.862342211985
ETH,Ethereum,2025-07-23 23:00,13,26065.462912136336
BNB,BSC,2025-07-23 22:00,2,1591.9999928297
ETH,Ethereum,2025-07-23 22:00,22,76163.68891389269
BNB,BSC,2025-07-23 21:00,4,3459.8578376784017
ETH,Ethereum,2025-07-23 21:00,13,26831.726916991385
BNB,BSC,2025-07-23 20:00,4,3689.0299889867
ETH,Ethereum,2025-07-23 20:00,31,120222.11754823066
BNB,BSC,2025-07-23 19:00,3,1679.395518449
ETH,Ethereum,2025-07-23 19:00,35,198031.43116841145
BNB,BSC,2025-07-23 18:00,3,1783.39551008
ETH,Ethereum,2025-07-23 18:00,29,147413.94470105512
BNB,BSC,2025-07-23 17:00,15,39501.5818778652
ETH,Ethereum,2025-07-23 17:00,31,198694.25021248736
BNB,BSC,2025-07-23 16:00,6,4833.296178024
ETH,Ethereum,2025-07-23 16:00,56,311291.11456888035
BNB,BSC,2025-07-23 15:00,3,2421.26372607
ETH,Ethereum,2025-07-23 15:00,40,108941.50786370608
BNB,BSC,2025-07-23 14:00,9,7791.677595190127
ETH,Ethereum,2025-07-23 14:00,40,130876.25077574087
BNB,BSC,2025-07-23 13:00,12,15635.526505452788
ETH,Ethereum,2025-07-23 13:00,51,264510.64985405
BNB,BSC,2025-07-23 12:00,6,5854.999884018691
ETH,Ethereum,2025-07-24 15:00,56,353698.18374697154
BNB,BSC,2025-07-24 14:00,4,3662.415195641897
ETH,Ethereum,2025-07-24 14:00,32,194848.14149175765
ETH,Ethereum,2025-07-24 13:00,46,310427.6325401589
BNB,BSC,2025-07-24 12:00,2,1399.999997795
ETH,Ethereum,2025-07-24 12:00,23,67321.16831306687
BNB,BSC,2025-07-24 11:00,2,5131.887737758199
ETH,Ethereum,2025-07-24 11:00,16,41454.02228551007
ETH,Ethereum,2025-07-24 10:00,34,102830.35410954716
BNB,BSC,2025-07-24 09:00,8,23851.562602792
ETH,Ethereum,2025-07-24 09:00,14,32212.029525353915
BNB,BSC,2025-07-24 08:00,5,47227.52152137991
ETH,Ethereum,2025-07-24 08:00,22,39919.61732168886
BNB,BSC,2025-07-24 07:00,5,13342.679676983
ETH,Ethereum,2025-07-24 07:00,16,104821.8073854647
BNB,BSC,2025-07-24 06:00,5,11858.1763867264
ETH,Ethereum,2025-07-24 06:00,16,59847.90430531613
BNB,BSC,2025-07-24 05:00,3,6697.563137281601
ETH,Ethereum,2025-07-24 05:00,17,74578.13387408227
BNB,BSC,2025-07-24 04:00,2,3399.9999900000003
ETH,Ethereum,2025-07-24 04:00,7,13949.70912463
ETH,Ethereum,2025-07-24 03:00,15,44822.05668492845
BNB,BSC,2025-07-24 02:00,7,6990.65612552
ETH,Ethereum,2025-07-24 02:00,13,23025.62320880256
BNB,BSC,2025-07-24 01:00,4,4417.1400028285
BNB,BSC,2025-07-25 04:00,4,4826.260837808692
ETH,Ethereum,2025-07-25 04:00,13,23877.511688555343
BNB,BSC,2025-07-25 03:00,5,4228.630605507472
ETH,Ethereum,2025-07-25 03:00,10,27731.84257844352
BNB,BSC,2025-07-25 02:00,3,4233.637677211417
ETH,Ethereum,2025-07-25 02:00,13,54006.68556883945
BNB,BSC,2025-07-25 01:00,10,12669.07079434
ETH,Ethereum,2025-07-25 01:00,16,161986.54531802383
BNB,BSC,2025-07-25 00:00,18,10596.3639866404
ETH,Ethereum,2025-07-25 00:00,4,6522.439317258
ETH,Ethereum,2025-07-24 23:00,7,23776.93252430106
ETH,Ethereum,2025-07-24 22:00,26,70269.62979980948
BNB,BSC,2025-07-24 21:00,1,1041.0302437486628
ETH,Ethereum,2025-07-24 21:00,24,76648.32058845233
BNB,BSC,2025-07-24 20:00,5,9183.73649199822
ETH,Ethereum,2025-07-24 20:00,23,62241.778383326135
BNB,BSC,2025-07-24 19:00,2,4784.63181142
ETH,Ethereum,2025-07-24 19:00,34,55498.3233226114
BNB,BSC,2025-07-24 18:00,2,6455.9937120085
ETH,Ethereum,2025-07-24 18:00,38,96963.94340481372
BNB,BSC,2025-07-24 17:00,3,2356.2633488752
ETH,Ethereum,2025-07-24 17:00,43,202735.93831574687
BNB,BSC,2025-07-24 16:00,2,6838.983392996142
ETH,Ethereum,2025-07-24 16:00,25,76787.77308924562
BNB,BSC,2025-07-24 15:00,3,9320.0
BNB,BSC,2025-07-25 17:00,1,962.9999979
ETH,Ethereum,2025-07-25 17:00,9,25075.910759676983
BNB,BSC,2025-07-25 16:00,2,1312.0993358407
ETH,Ethereum,2025-07-25 16:00,49,176145.38326164646
BNB,BSC,2025-07-25 15:00,3,6107.018280955201
ETH,Ethereum,2025-07-25 15:00,38,187425.59712427185
BNB,BSC,2025-07-25 14:00,2,5520.06412557
ETH,Ethereum,2025-07-25 14:00,44,107629.378051339
BNB,BSC,2025-07-25 13:00,4,8527.51816634
ETH,Ethereum,2025-07-25 13:00,37,153740.13301653552
BNB,BSC,2025-07-25 12:00,1,659.3147806000001
ETH,Ethereum,2025-07-25 12:00,15,74502.47944231465
ETH,Ethereum,2025-07-25 11:00,19,81627.84853148906
BNB,BSC,2025-07-25 10:00,7,14007.2830932084
ETH,Ethereum,2025-07-25 10:00,10,35341.80852375505
BNB,BSC,2025-07-25 09:00,3,2226.9948317375
ETH,Ethereum,2025-07-25 09:00,21,105563.86982794313
BNB,BSC,2025-07-25 08:00,48,24857.570317706493
ETH,Ethereum,2025-07-25 08:00,19,80610.64618715031
BNB,BSC,2025-07-25 07:00,6,10106.3192805458
ETH,Ethereum,2025-07-25 07:00,16,70162.09017208825
BNB,BSC,2025-07-25 06:00,1,848.3
ETH,Ethereum,2025-07-25 06:00,15,57628.02156813703
BNB,BSC,2025-07-25 05:00,1,1225.2352503003
ETH,Ethereum,2025-07-25 05:00,8,20751.775016135667
SOL,Solana,2024-09-14 10:00,6,4206.3
BTC,Bitcoin,2024-10-12 02:00,19,25234.88
ETH,Ethereum,2024-05-26 01:00,8,21712.5
ETH,Ethereum,2025-03-04 13:00,18,6162.46
SOL,Solana,2025-05-02 21:00,12,2448.91
ETH,Ethereum,2024-07-24 01:00,11,14081.59
SOL,Solana,2024-08-22 19:00,10,3016.75
BTC,Bitcoin,2024-08-26 21:00,13,20785.45
SOL,Solana,2024-08-08 14:00,13,2128.66
SOL,Solana,2024-03-22 08:00,12,2817.5
SOL,Solana,2024-09-12 06:00,8,1536.38
ADA,Cardano,2025-01-16 14:00,4,1262.9
ETH,Ethereum,2025-05-27 03:00,21,6188.28
ETH,Ethereum,2025-06-11 13:00,13,4459.36
ETH,Ethereum,2024-09-20 04:00,13,9486.35
ETH,Ethereum,2025-03-02 16:00,8,15863.79
ETH,Ethereum,2025-02-10 01:00,13,6769.31
ADA,Cardano,2025-05-24 07:00,6,1134.76
BTC,Bitcoin,2024-12-09 04:00,9,25128.84
SOL,Solana,2024-10-03 00:00,4,3560.17
ADA,Cardano,2024-02-04 08:00,4,1315.15
BTC,Bitcoin,2024-07-02 14:00,6,29400.67
BTC,Bitcoin,2024-04-30 15:00,13,26034.9
ADA,Cardano,2025-05-13 07:00,5,1101.83
ETH,Ethereum,2025-02-15 03:00,12,13290.01
ADA,Cardano,2025-06-27 07:00,4,749.42
ADA,Cardano,2025-05-13 12:00,7,921.6
ADA,Cardano,2025-03-05 14:00,5,927.54
BTC,Bitcoin,2024-10-10 05:00,15,24655.9
BTC,Bitcoin,2024-06-12 13:00,10,11788.74
BTC,Bitcoin,2024-03-18 08:00,6,23999.06
SOL,Solana,2024-08-14 00:00,3,2743.21
SOL,Solana,2025-04-01 23:00,7,1919.44
BTC,Bitcoin,2025-04-28 22:00,10,15870.12
SOL,Solana,2024-12-27 16:00,3,1597.23
BTC,Bitcoin,2025-07-21 11:00,6,25714.57
SOL,Solana,2024-11-03 20:00,9,1392.78
ETH,Ethereum,2024-01-11 03:00,21,6232.98
BTC,Bitcoin,2024-12-15 08:00,8,21915.59
SOL,Solana,2024-08-16 13:00,5,1694.51
ETH,Ethereum,2024-05-30 13:00,18,15054.78
ADA,Cardano,2024-07-25 07:00,1,951.76
ADA,Cardano,2025-07-20 06:00,7,228.59
BTC,Bitcoin,2024-07-05 23:00,8,27240.66
BTC,Bitcoin,2024-07-17 22:00,11,27157.0
ETH,Ethereum,2024-08-09 14:00,16,20725.68
ADA,Cardano,2024-10-20 02:00,7,927.58
BTC,Bitcoin,2025-03-31 17:00,7,19432.6
BTC,Bitcoin,2025-06-22 19:00,8,20838.79
SOL,Solana,2024-11-28 12:00,10,1245.63
BTC,Bitcoin,2024-04-21 12:00,17,41793.65
BTC,Bitcoin,2024-02-03 16:00,10,40516.11
BTC,Bitcoin,2025-03-21 09:00,9,29763.59
ADA,Cardano,2025-01-19 05:00,5,1620.22
ETH,Ethereum,2024-09-01 11:00,12,15712.55
SOL,Solana,2024-10-20 00:00,10,1153.05
BTC,Bitcoin,2025-05-14 15:00,14,12788.26
ETH,Ethereum,2024-08-05 08:00,15,6201.43
BTC,Bitcoin,2024-03-15 08:00,3,18476.55
ETH,Ethereum,2025-01-02 10:00,17,18050.19
SOL,Solana,2025-01-24 16:00,8,3597.15
SOL,Solana,2024-10-01 20:00,11,2538.64
BTC,Bitcoin,2024-05-01 10:00,11,19005.17
BTC,Bitcoin,2024-09-12 01:00,11,30884.31
ADA,Cardano,2025-06-25 12:00,8,1253.77
SOL,Solana,2025-01-19 14:00,6,3335.51
BTC,Bitcoin,2024-11-11 05:00,10,23829.32
BTC,Bitcoin,2024-02-29 05:00,13,23805.95
BTC,Bitcoin,2025-04-30 20:00,9,17833.42
BTC,Bitcoin,2024-05-05 15:00,1,27715.51
SOL,Solana,2024-02-12 10:00,4,1857.92
SOL,Solana,2024-12-26 04:00,8,2275.07
ETH,Ethereum,2024-02-08 02:00,15,12956.62
BTC,Bitcoin,2024-02-17 05:00,6,26357.01
ADA,Cardano,2024-02-04 14:00,4,148.04
ETH,Ethereum,2024-07-07 12:00,10,7531.88
ETH,Ethereum,2025-07-25 21:00,7,14676.7
BTC,Bitcoin,2024-08-09 15:00,3,16032.2
BTC,Bitcoin,2025-01-02 12:00,13,36430.45
ADA,Cardano,2024-12-14 19:00,3,1574.81
